,user_degree,avg_pop_choice,avg_aud_omni
Addamasartus,15.0,2906.866666666667,26.649054145995525
Bufell,2.0,6566.5,23.670983331201455
ThomasWillemsen,6.0,2765.0,23.98887439009471
snurp,1.0,4520.0,26.040265486725662
indierains,15.0,3939.6666666666665,24.936164247671034
MistiqueT,1.0,523.0,24.46845124282983
Tsutsumii,7.0,4500.285714285715,26.179675488077844
ironcladBeth,2.0,890.0,22.3949898614185
MichelLopes,7.0,2312.5714285714284,25.27351640892983
Dark_Althor,48.0,3320.7916666666665,26.77865497645074
Shaggylicious,3.0,2152.6666666666665,25.310141418733608
jimithefly,2.0,7528.0,24.825344182487413
Dalnok,34.0,2608.470588235294,27.47798893380921
Brutal_Aeons,11.0,1691.090909090909,26.75525615590225
Xadita,5.0,4322.4,26.358717873813212
drunksheep,15.0,3962.4,24.864092306681457
Jelsin,19.0,3954.2105263157896,24.22890543379785
parallellines,6.0,5719.666666666667,24.826834371900528
bobbyw24,1.0,534.0,26.93632958801498
Psychol000,16.0,2506.5,27.21323021024988
TychoP,4.0,3485.0,27.91608137815369
opensten,13.0,2215.076923076923,24.630581311675463
juustaway,18.0,3453.8888888888887,22.930991625590405
Amination,2.0,4712.5,21.42280483436674
sa_foi,1.0,2278.0,25.484635645302898
rudystardust,2.0,621.5,20.875961926857308
dommyshimoda,31.0,2530.451612903226,24.23882691096016
cartesiancogito,36.0,2645.0,26.251374873671452
BoskaWouter,14.0,5321.142857142857,24.88175388509225
popmonkey,3.0,1983.3333333333333,25.786552049758768
johneirikd,4.0,4301.25,25.255506202101778
KaelWW,3.0,2972.6666666666665,27.668897993368166
tr4nquilize,16.0,3425.9375,23.98653156891868
Vetleaks,1.0,3146.0,26.1106166560712
Kingof16Fish,8.0,6430.0,24.622486125958464
isaxque,1.0,782.0,10.847826086956522
Rtyom,9.0,2556.6666666666665,24.628100829230913
dirricvirru,3.0,2611.6666666666665,24.327041125976567
krizzz,22.0,3674.590909090909,25.4449913881375
kbutchard,1.0,6881.0,25.299229763115825
MAB015,5.0,1258.0,27.58907524396185
jzep,11.0,2272.909090909091,28.319054917374444
Xzar_,42.0,3132.9761904761904,26.54999154204586
PhoenixRhythm,1.0,2852.0,25.92671809256662
wiginthewind,1.0,242.0,24.475206611570247
Hover_Donkey,8.0,3778.125,22.682052550097506
Blind-Io,9.0,1498.888888888889,26.49454765888758
Anassexton,34.0,2596.5,24.282018611221805
Yavin1v,1.0,2068.0,24.637330754352032
trappingthought,1.0,908.0,19.755506607929515
Kvltguy,2.0,1199.5,22.674570795797045
evert_79,5.0,3745.4,26.19672296171808
tumblweedgirl,12.0,2196.6666666666665,25.628883890039862
Diego_Mkz,1.0,8991.0,21.468802135468803
AreYouKillingMe,10.0,1384.6,23.034435075489164
Masrael,2.0,1328.5,28.00898198397173
Kamila_Pl,1.0,361.0,30.62326869806094
gluehbirne,49.0,2151.6326530612246,27.514633048871985
newcorpse,3.0,1591.3333333333333,26.394159706794056
Hobbaloo,24.0,3966.6666666666665,24.667007931535753
moxhat,19.0,2387.6315789473683,27.70601334752907
imalegitkid,9.0,3132.3333333333335,22.06971958756668
bertolomaus,1.0,2278.0,25.484635645302898
moonfleet,3.0,6694.333333333333,25.17446012260589
Yamaneko-17,3.0,1210.0,26.242006710139282
whitefin,1.0,646.0,29.94891640866873
ahmetemin1994,1.0,4063.0,26.201082943637704
YOUNGELITA,1.0,8440.0,23.427251184834123
136,40.0,3499.3,25.69001859681553
MetalBride,1.0,1361.0,29.64070536370316
VampyricSleep,10.0,3417.1,25.842652850809294
Killdare,30.0,3393.366666666667,24.12360736120519
Novoc,41.0,2798.7804878048782,25.979094801935766
AnalogWalrus,5.0,3527.0,26.179083336193816
minzo1,1.0,689.0,27.51233671988389
alexlaureth,1.0,233.0,13.836909871244636
Chimera--,2.0,239.5,23.20262218045113
Torxen,23.0,3498.4347826086955,25.928529196845133
acoyne,8.0,2161.875,27.109489332810114
l1onPL,4.0,1177.5,26.115882443119965
Fjorm,21.0,2886.809523809524,27.12802065141999
jabberwocky1234,27.0,2885.814814814815,25.837028190982284
ianonthedrums,8.0,4836.625,23.962290600196905
Lauriiib,4.0,4097.5,23.87673919055206
Citheronia,3.0,2829.0,26.9198738566618
david-1991,12.0,3402.4166666666665,27.748095067896127
nickyokmickyok,2.0,765.5,26.250838863365665
tieri_p,12.0,3614.9166666666665,25.323027165849297
selena4everxx,3.0,3288.3333333333335,23.147001082206117
b-a-r-t,7.0,3100.0,25.247828514579435
stayslacking,5.0,7007.6,24.22569606977715
nakukryskin,3.0,3302.3333333333335,25.820829648951577
Estale,12.0,3588.9166666666665,25.98559047610247
AK_LaMPaRD,4.0,5869.5,22.21404495856717
psychicveteran,21.0,2953.6190476190477,27.696106589923456
bruno_kloimp,20.0,4023.05,25.333393128081312
jstolarik,5.0,6803.2,23.8492946667701
Linniky,2.0,3005.0,25.77910277776524
Beat_rix31,2.0,3247.0,24.903642542273417
Utilis,3.0,3901.6666666666665,23.585066663241065
uncy_chris,1.0,3530.0,24.78158640226629
NickJky,3.0,6571.666666666667,22.68644066775121
Qozmik,1.0,2068.0,24.637330754352032
aqu32,28.0,2008.75,24.655713431141738
TheHeraldWolf,36.0,2716.8333333333335,27.034761747023225
davibenseman,7.0,3848.714285714286,25.086291766137244
mattlove1,14.0,3515.3571428571427,23.43121792674236
Pace_of_ossify,34.0,3110.294117647059,24.261633319459218
telj1,1.0,2828.0,27.225954738330977
positivepeak,45.0,3312.688888888889,25.202962190293825
agatasnik,3.0,3276.3333333333335,25.04160548195655
xPumpkinhead,8.0,2256.625,26.076858707719634
bubblegumrave,27.0,3210.3333333333335,23.349262926742696
Freezy,12.0,2936.5,24.811621536521866
AdmanRulz,5.0,4637.2,23.34478445845904
FoxUni,2.0,735.0,22.099808918831116
staary,49.0,2637.8367346938776,26.771832394001287
monykeane,9.0,1405.0,21.20786170215276
Dignitias,1.0,2729.0,27.676438255771345
mau095,1.0,535.0,26.869158878504674
Lifestyle_x,2.0,1934.0,26.437778162166836
succubia,20.0,2347.0,25.17091746040355
Toblich,1.0,994.0,26.27364185110664
SmoOthii,3.0,737.0,16.346884615710053
AciD_00,5.0,1728.2,26.541188932251764
esther_moon,1.0,994.0,26.27364185110664
sva425,40.0,2041.675,26.801288771131006
Sometype,7.0,3304.1428571428573,23.29104367134494
hide_aki,28.0,3635.464285714286,24.879451351910024
p-j-u-s-k-e,1.0,790.0,29.18860759493671
nothingcold,50.0,3776.4,26.618544791181378
liberdon,5.0,4485.8,25.90572159387986
arson563,6.0,1897.5,25.71885059632147
gibbneckel,2.0,1875.0,27.190242763772176
superdodman,9.0,2702.5555555555557,26.024413473449002
Robbie_Glow,1.0,1674.0,27.376941457586618
microlas,17.0,1705.0588235294117,24.21601126054695
kelmourne,15.0,3405.5333333333333,25.839203454731653
samwaltonyeah,4.0,6262.75,24.337472553566915
Drewisacting,23.0,3590.6521739130435,21.885317420292303
Leysuke,2.0,618.5,23.804665666962034
konrid22,6.0,3542.1666666666665,25.773822455048066
came2life4love,15.0,2541.0,25.260866580873415
HadassaCB,18.0,3580.8333333333335,24.568749814557638
Internationalist,37.0,2917.837837837838,26.214841489052912
Gustivitz,3.0,4166.666666666667,25.155152560694635
anti-frequency,4.0,1063.5,25.141432676888666
InKursion,45.0,3175.133333333333,25.259541067659733
200iso,11.0,3307.181818181818,24.894749058826104
Wes18,5.0,5752.8,25.18802508332889
LyviaP,7.0,6299.571428571428,23.80773420425458
XTG,19.0,3880.6315789473683,23.580258841671903
jimmyslaughter,10.0,1252.2,23.420288802340895
lookehpee,11.0,3097.181818181818,24.723651966367935
Opacity0fLight,34.0,3543.0,26.284308447353133
basserbeater,37.0,2873.189189189189,25.726538289351723
sanicdaheghod,8.0,3562.125,23.18897266295422
igolarios,3.0,1507.0,16.42040536693003
ArianaGellaitry,6.0,2432.6666666666665,22.064432116544253
Gerald_marr,1.0,3631.0,24.606169099421646
PauloShawty,4.0,2774.75,21.02199078121603
MateusCantara,2.0,647.0,19.88782345588622
judastadeu,10.0,1595.8,28.042506135844377
brenkelieshere,10.0,5594.6,25.18701849333715
dracotargaryen,14.0,3648.6428571428573,21.751934622614463
despise84,4.0,3309.25,26.26328779975661
Skylight-cat,2.0,5612.0,17.881067157417416
oneinsane,1.0,3300.0,27.95909090909091
Daedalus-,1.0,253.0,19.778656126482215
Dikoy-R1PPER,7.0,2965.4285714285716,26.246859395969533
vit_ally,1.0,3334.0,28.047090581883623
katamariii,1.0,523.0,24.46845124282983
BartdeBruin,3.0,5715.666666666667,24.06504238768738
DrYogurt,45.0,2704.5777777777776,25.955870475027126
travelin_man,14.0,3105.9285714285716,25.780235623433324
blakey112,1.0,2169.0,27.82803135085293
Goresama,1.0,1942.0,28.10401647785788
metalwrath4,13.0,3547.769230769231,24.290545400649396
jonhamms,4.0,4182.0,23.597197499301945
Sienj,2.0,2147.0,27.116366380098775
viniciushenriqe,1.0,8440.0,23.427251184834123
valnmu,6.0,4828.333333333333,24.069426195749102
flipsy-dipsy,4.0,5302.25,25.285853793569974
omisic,4.0,5177.0,24.973925360640138
drajver,5.0,4410.8,24.363244380899076
southAussie,43.0,2904.813953488372,25.89589297343542
tsar-jar,1.0,527.0,23.358633776091082
worklez,7.0,3331.714285714286,26.495574247490776
Natalia0093,6.0,4410.833333333333,25.025154393303158
Skrrrrrrr,3.0,3365.0,18.83044985968246
GregorzIV,23.0,3591.8260869565215,26.480269200130767
ch000,9.0,4244.888888888889,25.98488142787034
Kagster,1.0,1180.0,25.33813559322034
Mymi,4.0,2679.0,19.669313182864776
FilmFan,8.0,5272.375,24.60780148355472
Thibowww,9.0,4769.0,22.785940880928138
fooeynet,4.0,4019.5,24.71822311434603
jedaigfx,41.0,3177.7073170731705,25.637893608635256
saski,5.0,4096.0,23.925873049886633
Kim-M,4.0,5282.75,23.707629777453903
FerAnchus,15.0,3210.4,25.335172383099607
Rodriiigo,8.0,5713.5,23.212352159675497
Marcus_Lira,23.0,2148.782608695652,24.83472146397919
rodrigoinverso,3.0,5844.0,19.767629824827395
R4d10,1.0,10274.0,23.076114463694765
Mister_Pine,1.0,1842.0,25.55700325732899
pijmleko69,5.0,6047.4,25.519345744719626
waste_yrself,5.0,2774.8,21.5928047487155
Artypowe,23.0,3618.521739130435,23.048220504672148
juniozeppelin,1.0,4037.0,28.587565023532328
aaladdiction,6.0,6922.833333333333,23.92337844898681
Prof707,18.0,1591.6666666666667,26.951903493480263
emayoh,8.0,4491.75,23.981797161580754
abiscula,11.0,2948.7272727272725,27.142980583550965
bigApple8,1.0,185.0,19.21081081081081
pfdevmuller,1.0,422.0,14.867298578199053
abhijithtk,1.0,10274.0,23.076114463694765
Chiram,24.0,2802.5416666666665,27.85700552225553
Gancarz,39.0,3103.0,26.74077210156394
Notbetrieb,3.0,4104.0,20.779198736736884
gvnnrules,1.0,1733.0,28.55799192152337
Proof757,1.0,5015.0,25.510468594217347
metab0lism,1.0,3300.0,27.95909090909091
laryjewels,1.0,3631.0,24.606169099421646
Domian,23.0,3410.7391304347825,24.180561580678763
M-a-r-i-o-l-k-a,4.0,5309.75,23.7717467661548
SolariusScorch,26.0,3169.8846153846152,25.34318442368505
MrsLovett_s,4.0,6864.75,21.964265108777216
rospaya2,8.0,2026.5,25.894587742897123
CHLOE_ROGERS,1.0,3641.0,20.410714285714285
LittlePerfect,19.0,3950.9473684210525,26.72494791240256
djwithoutaneye,6.0,2086.6666666666665,22.500063361952005
MessyMonsta,1.0,3233.0,25.203835446953295
neutralvibes,2.0,3744.0,22.712459428598798
Keitaq,4.0,2758.0,21.606813083034478
mockajacka,18.0,2974.0,24.971559532617572
potatohamster,8.0,1740.375,25.225564184163392
neau,38.0,2441.342105263158,24.665063140779935
mayanad,1.0,6881.0,25.299229763115825
Bostian,29.0,2988.7586206896553,26.184700460536217
diego_mc17,7.0,2032.857142857143,27.90593763193716
Social_Ghost,48.0,3622.0416666666665,25.779219845192042
jzero15,8.0,5375.625,24.87485552213464
fr0r,2.0,1176.5,23.27221697178483
giovanni_sr,2.0,542.0,23.930898110266902
adipithecus,2.0,1842.0,24.515756961334432
Yo_Uch,1.0,168.0,18.583333333333332
sassycake,5.0,1962.6,26.692175702369276
eirin89,1.0,2240.0,25.786160714285714
edward_the_V,39.0,1678.948717948718,26.36773777459857
anahug,10.0,3275.0,24.56913214378055
archandroids,13.0,2815.5384615384614,22.393550309188164
SergiOrtiz99,5.0,2269.8,26.401354665060627
silas_six18,3.0,3235.3333333333335,21.051626528650274
jorshludd,2.0,3655.5,23.82806753384617
raitodaku,3.0,6056.666666666667,23.775755676807922
mathias247,2.0,7515.5,23.41320901475427
Alexkrut,21.0,3689.0,26.373365067953607
Zeddman123,1.0,5015.0,25.510468594217347
maybe_im_crazy,29.0,4076.3793103448274,25.38463411320542
tehcrazydiamond,16.0,3601.875,24.820221501900054
Metal4ever88,5.0,2272.6,26.989466178494318
Iosulfdine,4.0,2465.75,25.228127897788195
Granton969,1.0,183.0,25.174863387978142
Elpoetamaldit0,7.0,2778.4285714285716,24.488602132622653
Tobys_Playlist,15.0,4431.533333333334,24.08127838395686
vyonizr,15.0,4130.866666666667,24.136931223659804
CheoBeo,24.0,3601.6666666666665,24.562773396985065
ASPERGILLOSIS,43.0,3138.279069767442,25.983398530999615
naryaxd,10.0,2546.5,28.515725671118325
Natalie_k7,15.0,4621.266666666666,25.19103022182583
Gino_Schwarz,45.0,2798.3555555555554,26.51939241780579
Monatta,18.0,3149.5,26.069777466314207
EveNguyen,4.0,4930.0,22.952035231438867
chppe,4.0,1286.25,25.704117992557457
fallofbabylon,5.0,2368.0,26.839078227480563
glheureux,11.0,3507.818181818182,24.911122255417048
Nero0909,1.0,639.0,28.568075117370892
Vladko666,2.0,2184.0,28.06758328711907
roguegenerator,14.0,2375.4285714285716,24.71254085530156
thewildgemini,4.0,3497.25,22.07194615995592
JeaneG,27.0,4008.814814814815,25.161552515427598
zanoktica,20.0,4136.55,26.852779369505164
Naox1,3.0,2633.0,20.95652087632441
Mr-Cryptic,1.0,3146.0,26.1106166560712
vodkavoodooman,9.0,2214.8888888888887,22.85543397609518
traumengel78,3.0,6202.333333333333,22.077214562734472
squidtopia,11.0,3341.3636363636365,25.959482533002745
hermionegrangcr,2.0,3772.5,17.574033791261233
m-haddadi,2.0,1854.0,25.461917723476645
Billy_Curtis,48.0,3376.7291666666665,25.729837723868613
dimero,7.0,3128.0,26.918394648530235
iaebea,3.0,1318.0,18.076490145976628
Thankward,2.0,2812.5,26.684484613108754
antons_lorca,8.0,5128.375,24.258751665756215
winterdaniel,3.0,5045.333333333333,25.37950853848641
melissaclemmett,1.0,3277.0,27.442477876106196
Opule,11.0,3751.0,26.465416769022955
honigmimi__x,5.0,1475.0,21.544488589005287
JuliaRebel,5.0,7290.6,23.72765584462792
kasiakatby,4.0,4052.25,23.53742167880273
Awake84,1.0,4935.0,25.14468085106383
rafaelsouza__,5.0,4661.0,24.458410367736843
LindaLovely,5.0,3617.4,26.837762664667366
AlCarone,2.0,2230.0,22.08081501831502
Lergos,4.0,1283.5,27.79379740759497
tokyohanna,1.0,720.0,25.408333333333335
mr_Sombrero,13.0,3091.076923076923,24.809735886582224
mattypantsCRISS,15.0,3987.733333333333,22.591548270303907
KengojiUltam,3.0,4164.666666666667,20.47941706245761
Metal_Morning,5.0,3523.4,27.52581818203536
akitrip,22.0,3677.3636363636365,26.70822107845486
Shredomatic,6.0,2441.5,27.463350846643852
stevefo20ny,27.0,3711.3333333333335,24.36487984099211
tomblaqat,2.0,4248.5,24.84670646571633
inFocus7,3.0,7923.333333333333,24.45787293769528
BloodRelegion,7.0,1709.7142857142858,26.849782653556897
Jarvis1990,6.0,3761.0,25.54546566698576
psssyt,13.0,3615.3846153846152,26.427317380718534
enzo2pl,2.0,3227.5,27.18310836145096
lordstray,8.0,1260.75,25.674409001925277
KRainford,7.0,4934.428571428572,25.05975581641528
vairagyam,20.0,1485.85,27.13527519432721
The-Fiddler,5.0,3477.8,24.367891058673212
Maaikees,10.0,1533.8,28.670853331522544
lucasanger,3.0,4512.666666666667,25.09177611189135
EnteringEden,7.0,2735.0,23.191937875682676
blaberus,2.0,1408.0,28.324312172650977
hittheroadtukan,5.0,5206.8,25.95033664234951
llllloser,2.0,1302.0,23.742898441427855
LacoPenerovic,4.0,1467.0,24.62856672545427
gr-eg,4.0,1895.5,23.000445547307603
Leks2012,7.0,3807.5714285714284,24.2413628732828
junkiehead,3.0,8237.0,23.360789642422844
Guthszilla,4.0,6370.0,24.799351149470308
Diddily_124,3.0,969.3333333333334,20.592365789786413
Amazing_Polina,1.0,8991.0,21.468802135468803
sosek1990,5.0,5802.8,24.136250922261162
DefunctusRS,3.0,1244.3333333333333,25.663950635842962
mbender88,1.0,2874.0,25.478079331941544
ozzkeith,5.0,4064.0,25.920408798269328
peloscvcd,8.0,3718.125,27.265190747399078
strokATA_vesna,40.0,2616.6,27.141505449864376
Tolmi-Kiev,45.0,3456.3777777777777,26.49894048150492
Blanchflower,42.0,3456.6190476190477,26.649516099902485
hapnik,4.0,1574.5,24.695848351403203
AlejandroAcost_,1.0,510.0,22.525490196078433
Soundgrunge,13.0,4769.384615384615,26.24261425712681
d_vasketsov,19.0,2234.7368421052633,26.204966304620047
kieranbs96,4.0,1270.0,20.60503209388134
rahulthewall,1.0,3233.0,25.203835446953295
lucas_fernandes,31.0,3475.2580645161293,25.442108624800973
pancho_spireite,19.0,3014.7368421052633,24.61750951062425
structurefall,1.0,279.0,25.36200716845878
electriklife,33.0,3390.909090909091,24.693642718920433
_GUMA_,1.0,341.0,26.78592375366569
The_Qu4saR,20.0,2643.25,24.865877784441036
vegetubleman,2.0,349.0,21.920169113507427
Leonardo-Rivera,2.0,1333.5,22.289923471253275
dalamar501,5.0,4125.8,25.268338368987866
time2stand,10.0,5343.6,24.825809519910752
NumbAngelGirl,1.0,4063.0,26.201082943637704
myslovitzfan,7.0,5806.714285714285,24.6922667501818
twc02,1.0,5784.0,22.434895383019196
UntoAshes,34.0,2793.0882352941176,25.57043040912003
quisma88,7.0,1787.2857142857142,22.470103953747536
dm_strange,5.0,3646.0,25.935125177265405
rotscholier,9.0,5216.888888888889,26.003509467281486
weihnachtsmann-,41.0,3183.8048780487807,26.3795929880582
mikeziemer,9.0,5368.888888888889,24.35868211201713
feeeeeelix,6.0,4058.0,26.021221456072123
Glitterizer,1.0,1178.0,24.0169779286927
leighattwood,3.0,3051.3333333333335,22.43567622001944
ajjekko,4.0,4797.25,24.10973806009818
musicllama66,19.0,3502.5789473684213,25.315217115430208
Berek0,5.0,4533.4,25.15078501647411
75824880,1.0,908.0,19.755506607929515
itsjaci,2.0,672.0,15.429251121770076
tiago__s,8.0,3919.25,26.012435734003837
Cioaca,8.0,1770.75,25.530031860877475
olavopedrosa,2.0,5367.0,21.19753252703873
freco,1.0,3705.0,27.004318488529016
PreacherFM,4.0,3398.75,24.33947181264999
schaft,8.0,2266.875,23.255667823970718
Jessicaandric,1.0,8440.0,23.427251184834123
arcanj0,1.0,596.0,18.9748322147651
adambaka,1.0,2392.0,28.165133779264213
guusgvd,2.0,1274.0,21.65844356382208
emiilysucks,2.0,4712.5,21.42280483436674
adefauzy,1.0,5015.0,25.510468594217347
emkeydel,5.0,2256.0,24.67137502757418
kyur3d,3.0,2826.0,24.178568338899044
FolkDeaThrash,32.0,2053.46875,27.391478667180746
lolibear23,2.0,4712.5,21.42280483436674
alrico88,29.0,3243.206896551724,24.638407773946323
Alexpsych,9.0,1721.111111111111,27.561041222563563
victorpersico,6.0,4142.5,22.756906958877234
dnamic,2.0,531.0,27.594920995229565
rocknrollazz,47.0,2659.7659574468084,27.01550413939078
flaris,1.0,264.0,24.96969696969697
Remleyy,28.0,3167.9285714285716,25.268111916360386
roberto-18,1.0,670.0,13.645739910313901
yranamfiallho,3.0,4998.666666666667,25.765959872946638
[Ninja] Killer,4.0,3364.75,23.449266210772763
lastfff,13.0,1759.076923076923,25.263874706920326
Jonathan_LP,6.0,1987.0,23.997558294186614
Sm0ger,1.0,10274.0,23.076114463694765
caio_alls,2.0,1735.0,22.226455773353322
TomazPrz,22.0,2043.6818181818182,24.637020281064938
teknojnky,14.0,4784.357142857143,25.497008011988076
pentabase,3.0,1969.3333333333333,22.392868721034592
lastfmmarvin,5.0,4418.8,24.82774314418416
fernandoex,42.0,3439.1190476190477,24.49911414065927
SilverSegway,3.0,3656.6666666666665,26.422859759271404
blinkchaser,6.0,6892.333333333333,23.607218819362817
EvgeshBM,41.0,2906.7073170731705,26.43568345411059
anna-jarvi,5.0,3447.2,26.941748135031684
Cemor,1.0,1733.0,28.55799192152337
abra44,1.0,387.0,17.94573643410853
nefeloumpa,22.0,3674.2272727272725,25.84470395171587
hanzeiner,1.0,3039.0,28.862125699243173
Brainy_,3.0,2255.3333333333335,25.51321952590798
WeOwnSky,12.0,5467.666666666667,25.212345943489396
Olszes,6.0,2640.0,26.167045063383238
ialireza13,7.0,4140.571428571428,26.442648983435
Noobie2tunes,43.0,2891.4651162790697,25.987087349418182
_Chihaya_,1.0,908.0,19.755506607929515
Patrik86,1.0,484.0,28.299586776859503
wtfamidoinghere,3.0,3414.6666666666665,22.19884180654974
Kopango,16.0,3336.625,26.059049058737994
Sasakr,4.0,1735.25,25.514999481351143
Eovin_,45.0,3192.2,26.672260017874123
jana5262,1.0,1753.0,27.652025099828865
JanettMR,43.0,2781.5348837209303,24.803565903418317
xhorder,8.0,4290.5,26.138377580137117
Wotsthedeal,38.0,2316.342105263158,26.245193016368777
Rusty_Brown,46.0,2862.6739130434785,25.795170316616694
The_Goodfella,4.0,4847.5,26.106120337395403
rorakii,8.0,4762.625,22.81605403567952
unemo,44.0,2391.159090909091,27.02416041870629
NikNevermind,21.0,3042.0476190476193,25.930191149190826
